-0.095  0.000000  0.000000
-0.094  0.073398  0.000079
-0.093  0.078049  0.000168
-0.092  0.082814  0.000251
-0.091  0.178584  0.000489
-0.090  0.174058  0.000634
-0.089  0.172535  0.000775
-0.088  0.176083  0.000935
-0.087  0.173973  0.001063
-0.086  0.174473  0.001201
-0.085  0.174943  0.001343
-0.084  0.175313  0.001480
-0.083  0.174983  0.001611
-0.082  0.175243  0.001748
-0.081  0.176200  0.001892
-0.080  0.176052  0.002020
-0.079  0.176838  0.002161
-0.078  0.175956  0.002283
-0.077  0.176892  0.002426
-0.076  0.177322  0.002561
-0.075  0.177301  0.002692
-0.074  0.177592  0.002832
-0.073  0.177023  0.002957
-0.072  0.177905  0.003100
-0.071  0.178030  0.003227
-0.070  0.178681  0.003366
-0.069  0.179351  0.003510
-0.068  0.178778  0.003632
-0.067  0.179288  0.003774
-0.066  0.179333  0.003904
-0.065  0.179505  0.004037
-0.064  0.180315  0.004185
-0.063  0.180331  0.004317
-0.062  0.180333  0.004448
-0.061  0.180448  0.004581
-0.060  0.180842  0.004720
-0.059  0.180973  0.004852
-0.058  0.181685  0.005001
-0.057  0.181717  0.005134
-0.056  0.182264  0.005280
-0.055  0.181894  0.005400
-0.054  0.182183  0.005539
-0.053  0.182513  0.005679
-0.052  0.182928  0.005822
-0.051  0.183214  0.005963
-0.050  0.272267  0.367418
-0.049  0.271309  0.362179
-0.048  0.271384  0.362399
-0.047  0.273960  0.371217
-0.046  0.272689  0.364087
-0.045  0.275217  0.372353
-0.044  0.273877  0.365372
-0.043  0.275881  0.371680
-0.042  0.275035  0.366866
-0.041  0.276365  0.370049
-0.040  0.276890  0.371124
-0.039  0.277170  0.370039
-0.038  0.278244  0.372505
-0.037  0.278595  0.371646
-0.036  0.279033  0.372384
-0.035  0.279865  0.374213
-0.034  0.280652  0.375334
-0.033  0.280820  0.373720
-0.032  0.281780  0.375931
-0.031  0.282574  0.376874
-0.030  0.282929  0.376422
-0.029  0.283542  0.376549
-0.028  0.284292  0.378573
-0.027  0.284976  0.380020
-0.026  0.285274  0.379010
-0.025  0.285937  0.379240
-0.024  0.287020  0.380922
-0.023  0.287650  0.381802
-0.022  0.288311  0.382449
-0.021  0.288826  0.382339
-0.020  0.289370  0.383194
-0.019  0.289875  0.383873
-0.018  0.290577  0.384695
-0.017  0.291432  0.385670
-0.016  0.292224  0.386276
-0.015  0.292990  0.386719
-0.014  0.293642  0.387299
-0.013  0.294270  0.387870
-0.012  0.295107  0.389015
-0.011  0.295663  0.390168
-0.010  0.296168  0.390419
-0.009  0.296820  0.390879
-0.008  0.297548  0.391363
-0.007  0.298423  0.392288
-0.006  0.299458  0.393678
-0.005  0.300223  0.394111
-0.004  0.300910  0.395090
-0.003  0.301463  0.395428
-0.002  0.301975  0.395863
-0.001  0.302732  0.396935
 0.000  0.303536  0.397898
 0.001  0.304233  0.398392
 0.002  0.305159  0.399535
 0.003  0.306007  0.400282
 0.004  0.306791  0.400697
 0.005  0.307742  0.401673
 0.006  0.308318  0.402398
 0.007  0.309006  0.402993
 0.008  0.442745  0.791860
 0.009  0.442036  0.787942
 0.010  0.445186  0.794732
 0.011  0.442121  0.783488
 0.012  0.444233  0.787315
 0.013  0.445965  0.789619
 0.014  0.446807  0.789657
 0.015  0.448628  0.792261
 0.016  0.449653  0.792993
 0.017  0.451235  0.795482
 0.018  0.452944  0.798251
 0.019  0.453478  0.797432
 0.020  0.455909  0.801863
 0.021  0.457120  0.802758
 0.022  0.457733  0.801838
 0.023  0.460134  0.806043
 0.024  0.461465  0.807265
 0.025  0.462355  0.807159
 0.026  0.464404  0.810407
 0.027  0.466067  0.812660
 0.028  0.466734  0.812210
 0.029  0.468192  0.813786
 0.030  0.469801  0.815811
 0.031  0.471939  0.819236
 0.032  0.472988  0.819496
 0.033  0.474549  0.821208
 0.034  0.476171  0.823116
 0.035  0.478255  0.826168
 0.036  0.479502  0.826850
 0.037  0.480775  0.827624
 0.038  0.482389  0.829629
 0.039  0.484342  0.832561
 0.040  0.485859  0.834136
 0.041  0.487355  0.835622
 0.042  0.488922  0.837178
 0.043  0.490763  0.839440
 0.044  0.492759  0.842127
 0.045  0.493969  0.842647
 0.046  0.495719  0.844648
 0.047  0.497763  0.847468
 0.048  0.499531  0.849399
 0.049  0.501171  0.851158
 0.050  0.502511  0.852103
 0.051  0.504330  0.854285
 0.052  0.506299  0.856853
 0.053  0.508429  0.859783
 0.054  0.510099  0.861386
 0.055  0.511641  0.862640
 0.056  0.513460  0.864598
 0.057  0.515394  0.866855
 0.058  0.517401  0.869295
 0.059  0.519509  0.872010
 0.060  0.521027  0.873173
 0.061  0.522894  0.875280
 0.062  0.524897  0.877751
 0.063  0.527043  0.880490
 0.064  0.529088  0.882885
 0.065  0.530859  0.884532
 0.066  0.532841  0.886689
 0.067  0.534733  0.888623
 0.068  0.536888  0.891230
 0.069  0.539066  0.893909
 0.070  0.541272  0.896682
 0.071  0.543105  0.898505
 0.072  0.545331  0.901166
 0.073  0.547611  0.903874
 0.074  0.549644  0.905939
 0.075  0.551799  0.908385
 0.076  0.554002  0.910997
 0.077  0.556103  0.913238
 0.078  0.558452  0.916061
 0.079  0.560857  0.919062
 0.080  0.563235  0.921984
 0.081  0.565364  0.924220
 0.082  0.567869  0.927229
 0.083  0.570059  0.929520
 0.084  0.572466  0.932207
 0.085  0.574893  0.934983
 0.086  0.577469  0.938143
 0.087  0.580168  0.941578
 0.088  0.582744  0.944789
 0.089  0.584962  0.947087
 0.090  0.587407  0.949686
 0.091  0.590201  0.953019
 0.092  0.592921  0.956320
 0.093  0.595556  0.959442
 0.094  0.598208  0.962525
 0.095  0.600747  0.965454
 0.096  0.604302  0.970240
 0.097  0.607077  0.973365
 0.098  0.609681  0.976155
 0.099  0.612203  0.978799
 0.100  0.615153  0.982361
 0.101  0.618776  0.987256
 0.102  0.622014  0.991397
 0.103  0.624786  0.994472
 0.104  0.627570  0.997459
 0.105  0.631148  1.001954
 0.106  0.634638  1.006324
 0.107  0.638048  1.010519
 0.108  0.641073  1.013924
 0.109  0.644878  1.018768
 0.110  0.648129  1.022471
 0.111  0.651762  1.026940
 0.112  0.655336  1.031345
 0.113  0.659362  1.036602
 0.114  0.663217  1.041459
 0.115  0.666766  1.045676
 0.116  0.671201  1.051449
 0.117  0.675619  1.056837
 0.118  0.679673  1.061604
 0.119  0.683285  1.065749
 0.120  0.687188  1.070498
